ID,Idioma,Nombre_Idioma,Texto,Split,Tokens,Caracteres,Palabras,Tokens_por_palabra,Tokens_por_caracter,Tokens_English,IDTL
156,eng_Latn,English,"Some of the rocks, which are very rare on Earth, are being sold from US$11,000 to $22,500 per ounce, which is about ten times more than the cost of gold.",dev,41,153,30,1.3666666666666667,0.2679738562091503,41,1.0
157,eng_Latn,English,"Following the race, Keselowski remains the Drivers' Championship leader with 2,250 points.",dev,20,90,12,1.6666666666666667,0.2222222222222222,20,1.0
158,eng_Latn,English,"Seven points behind, Johnson is second with 2,243.",dev,13,50,8,1.625,0.26,13,1.0
159,eng_Latn,English,"In third, Hamlin is twenty points behind, but five ahead of Bowyer. Kahne and Truex, Jr. are fifth and sixth respectively with 2,220 and 2,207 points.",dev,43,150,26,1.6538461538461537,0.2866666666666667,43,1.0
160,eng_Latn,English,"Stewart, Gordon, Kenseth, and Harvick round out the top-ten positions for the Drivers' Championship with four races remaining in the season.",dev,32,140,21,1.5238095238095237,0.22857142857142856,32,1.0
161,eng_Latn,English,The US Navy also said they were investigating the incident.,dev,11,59,10,1.1,0.1864406779661017,11,1.0
162,eng_Latn,English,"They also said in a statement, ""The crew is currently working to determine the best method of safely extracting the ship"".",dev,24,122,21,1.1428571428571428,0.19672131147540983,24,1.0
163,eng_Latn,English,"An Avenger class mine countermeasures ship, the ship was on its way to Puerto Princesa in Palawan.",dev,25,98,17,1.4705882352941178,0.25510204081632654,25,1.0
164,eng_Latn,English,"It is assigned to the U.S. Navy’s Seventh Fleet and based in Sasebo, Nagasaki in Japan.",dev,24,87,16,1.5,0.27586206896551724,24,1.0
165,eng_Latn,English,"The Mumbai attackers arrived via boat on Novemeber 26, 2008, bringing with them grenades, automatic weapons and hit multiple targets including the crowded Chhatrapati Shivaji Terminus railway station and the famous Taj Mahal Hotel.",dev,49,231,34,1.4411764705882353,0.21212121212121213,49,1.0
166,eng_Latn,English,David Headley's scouting and information gathering had helped to enable the operation by the 10 gunmen from the Pakistani militant group Laskhar-e-Taiba.,dev,31,153,22,1.4090909090909092,0.20261437908496732,31,1.0
167,eng_Latn,English,The attack put a huge strain on relations between India and Pakistan.,dev,13,69,12,1.0833333333333333,0.18840579710144928,13,1.0
168,eng_Latn,English,"Accompanied by those officials, he assured Texas citizens that steps were being taken to protect the public's safety.",dev,23,117,18,1.2777777777777777,0.19658119658119658,23,1.0
169,eng_Latn,English,"Perry specifically said, ""There are few places in the world better equipped to meet the challenge that is posed in this case.""",dev,26,126,22,1.1818181818181819,0.20634920634920634,26,1.0
170,eng_Latn,English,"The governor also stated, ""Today, we learned that some school aged children have been identified as having had contact with the patient.""",dev,26,137,22,1.1818181818181819,0.1897810218978102,26,1.0
171,eng_Latn,English,"He went on to say, ""This case is serious. Rest assured that our system is working as well as it should.""",dev,25,104,21,1.1904761904761905,0.2403846153846154,25,1.0
172,eng_Latn,English,"If confirmed, the find completes Allen's eight-year search for the Musashi.",dev,16,75,11,1.4545454545454546,0.21333333333333335,16,1.0
173,eng_Latn,English,Following seabed mapping the wreck was found using an ROV.,dev,13,58,10,1.3,0.22413793103448276,13,1.0
174,eng_Latn,English,"One of the world's richest people, Allen has reportedly invested much of his wealth in marine exploration and began his quest to find the Musashi out of a lifelong interest in the war.",dev,37,184,33,1.121212121212121,0.20108695652173914,37,1.0
175,eng_Latn,English,She gained critical acclaim during her time in Atlanta and was recognized for innovative urban education.,dev,17,105,16,1.0625,0.1619047619047619,17,1.0
176,eng_Latn,English,In 2009 she was awarded the title of National Superintendent of the Year.,dev,16,73,13,1.2307692307692308,0.2191780821917808,16,1.0
177,eng_Latn,English,"At the time of the award, Atlanta schools had seen a large improvement on test scores.",dev,18,86,16,1.125,0.20930232558139536,18,1.0
178,eng_Latn,English,"Shortly after, The Atlanta Journal-Constitution published a report showing problems with test results.",dev,17,102,13,1.3076923076923077,0.16666666666666666,17,1.0
179,eng_Latn,English,"The report showed test scores had increased implausibly fast, and alleged the school internally detected problems but didn't act on the findings.",dev,27,145,22,1.2272727272727273,0.18620689655172415,27,1.0
180,eng_Latn,English,"Evidence thereafter indicated test papers were tampered with Hall, along with 34 other education officials, was indicted in 2013.",dev,26,129,19,1.368421052631579,0.20155038759689922,26,1.0
181,eng_Latn,English,The Irish government is stressing the urgency of parliamentary legislation to rectify the situation.,dev,16,100,14,1.1428571428571428,0.16,16,1.0
182,eng_Latn,English,"""It is now important from both a public health and criminal justice perspective that the legislation be enacted as soon as possible"", said a government spokesperson.",dev,28,165,26,1.0769230769230769,0.1696969696969697,28,1.0
183,eng_Latn,English,"The Health Minister expressed concern both for the welfare of individuals taking advantage of the temporary legality of the substances involved, and for drug-related convictions handed down since the now-unconstitutional changes came into effect.",dev,39,246,34,1.1470588235294117,0.15853658536585366,39,1.0
184,eng_Latn,English,Jarque was practicing during pre-season training at Coverciano in Italy earlier in the day. He was staying in the team hotel ahead of a match planned for Sunday against Bolonia.,dev,37,177,30,1.2333333333333334,0.20903954802259886,37,1.0
185,eng_Latn,English,He was staying in the team hotel ahead of a match planned for Sunday against Bolonia.,dev,18,85,16,1.125,0.21176470588235294,18,1.0
186,eng_Latn,English,The bus was headed to Six Flags St. Louis in Missouri for the band to play to a sold-out crowd.,dev,23,95,20,1.15,0.24210526315789474,23,1.0
187,eng_Latn,English,"At 1:15 a.m. Saturday, according to witnesses, the bus was going through a green light when the car made a turn in front of it.",dev,33,127,25,1.32,0.25984251968503935,33,1.0
188,eng_Latn,English,"As of the night of August 9, the eye of Morakot was about seventy kilometres away from the Chinese province of Fujian.",dev,28,118,22,1.2727272727272727,0.23728813559322035,28,1.0
189,eng_Latn,English,The typhoon is estimated to be moving toward China at eleven kph.,dev,15,65,12,1.25,0.23076923076923078,15,1.0
190,eng_Latn,English,Passengers were given water as they waited in 90(F)-degree heat.,dev,16,64,10,1.6,0.25,16,1.0
191,eng_Latn,English,"Fire captain Scott Kouns said, ""It was a hot day in the Santa Clara with temperatures in the 90s.",dev,25,97,19,1.3157894736842106,0.25773195876288657,25,1.0
192,eng_Latn,English,"Any length of time trapped on a roller coaster would be uncomfortable, to say the least, and it took at least an hour to get the first person off the ride.""",dev,34,156,31,1.096774193548387,0.21794871794871795,34,1.0
193,eng_Latn,English,"Schumacher who retired in 2006 after winning the Formula 1 championship seven times, was due to replace the injured Felipe Massa.",dev,29,129,21,1.380952380952381,0.2248062015503876,29,1.0
194,eng_Latn,English,The Brazilian suffered a serious head injury after a crash during the 2009 Hungarian Grand Prix.,dev,19,96,16,1.1875,0.19791666666666666,19,1.0
195,eng_Latn,English,Massa is due to be out for at least the rest of the 2009 season.,dev,19,64,15,1.2666666666666666,0.296875,19,1.0
196,eng_Latn,English,"Arias tested positive for a mild case of the virus, Presidential Minister Rodrigo Arias said.",dev,19,93,15,1.2666666666666666,0.20430107526881722,19,1.0
197,eng_Latn,English,"The president's condition is stable, though he will be isolated at home for several days.",dev,18,89,15,1.2,0.20224719101123595,18,1.0
198,eng_Latn,English,"""Apart from the fever and a sore throat, I feel well and in good shape to carry out my work by telecommuting.",dev,27,109,22,1.2272727272727273,0.24770642201834864,27,1.0
199,eng_Latn,English,"I expect to return to all my duties on Monday,"" Arias said in a statement.",dev,18,74,15,1.2,0.24324324324324326,18,1.0
200,eng_Latn,English,"Felicia, once a Category 4 storm on the Saffir-Simpson Hurricane Scale, weakened to a tropical depression before dissipating Tuesday.",dev,30,133,19,1.5789473684210527,0.22556390977443608,30,1.0
201,eng_Latn,English,"Its remnants produced showers across most of the islands, though as of yet, no damage or flooding has been reported.",dev,23,116,20,1.15,0.19827586206896552,23,1.0
202,eng_Latn,English,"The precipitation, reaching 6.34 inches at a gauge on Oahu, was described as ""beneficial"".",dev,23,90,14,1.6428571428571428,0.25555555555555554,23,1.0
203,eng_Latn,English,Some of the rainfall was accompanied by thunderstorms and frequent lightning.,dev,13,77,11,1.1818181818181819,0.16883116883116883,13,1.0
204,eng_Latn,English,"The Twin Otter had been trying to land at Kokoda yesterday as Airlines PNG Flight CG4684, but had aborted once already.",dev,27,119,21,1.2857142857142858,0.226890756302521,27,1.0
205,eng_Latn,English,About ten minutes before it was due to land from its second approach it disapeared.,dev,18,83,15,1.2,0.21686746987951808,18,1.0
206,eng_Latn,English,The crash site was located today and is so inaccessable that two policemen were dropped into the jungle in order to hike to the scene and seek survivors.,dev,31,153,28,1.1071428571428572,0.20261437908496732,31,1.0
207,eng_Latn,English,The search had been hampered by the same bad weather that had caused the aborted landing.,dev,18,89,16,1.125,0.20224719101123595,18,1.0
208,eng_Latn,English,"According to reports, an apartment on Macbeth Street exploded due to a gas leak.",dev,17,80,14,1.2142857142857142,0.2125,17,1.0
209,eng_Latn,English,An official with the gas company was reporting to the scene after a neighbor called about a gas leak.,dev,20,101,19,1.0526315789473684,0.19801980198019803,20,1.0
210,eng_Latn,English,"When the official arrived, the apartment exploded.",dev,9,50,7,1.2857142857142858,0.18,9,1.0
211,eng_Latn,English,"No major injuries were reported, but at least five people on scene at the time of the explosion were treated for symptoms of shock.",dev,26,131,24,1.0833333333333333,0.1984732824427481,26,1.0
212,eng_Latn,English,No one was inside the apartment.,dev,7,32,6,1.1666666666666667,0.21875,7,1.0
213,eng_Latn,English,"At the time, nearly 100 residents were evacuated from the area.",dev,14,63,11,1.2727272727272727,0.2222222222222222,14,1.0
214,eng_Latn,English,Both golf and rugby are set to return to the Olympic Games.,dev,13,59,12,1.0833333333333333,0.22033898305084745,13,1.0
215,eng_Latn,English,"The International Olympic Committee voted to include the sports at its executive board meeting in Berlin today. Rugby, specifically rugby union, and golf were selected over five other sports to be considered to participate in the Olympics.",dev,41,239,37,1.1081081081081081,0.17154811715481172,41,1.0
216,eng_Latn,English,"Squash, karate and roller sports tried to get onto the Olympic program as well as baseball and softball, which were voted out of the Olympic Games in 2005.",dev,36,155,28,1.2857142857142858,0.23225806451612904,36,1.0
217,eng_Latn,English,The vote must still be ratified by the full IOC at it's October meeting in Copenhagen.,dev,18,86,16,1.125,0.20930232558139536,18,1.0
218,eng_Latn,English,Not all were supportive of the inclusion of the women’s ranks.,dev,13,62,11,1.1818181818181819,0.20967741935483872,13,1.0
219,eng_Latn,English,"2004 Olympic silver medallist Amir Khan said, ""Deep down I think women shouldn’t fight. That’s my opinion.""",dev,26,107,17,1.5294117647058822,0.24299065420560748,26,1.0
